duration,director_fb_likes,movie_fb_likes,cast_total_fb_likes,num_voted_users,num_user_for_reviews,budget,imdb_score
177.0,0.0,11000,2449,97087,569.0,40000000.0,6.6
133.0,278.0,14000,5405,91860,524.0,45000000.0,7.4
119.0,0.0,0,53895,152591,414.0,35000000.0,7.3
102.0,503.0,0,15053,112769,305.0,52000000.0,6.6
101.0,326.0,0,15990,81523,214.0,70000000.0,5.6
91.0,29.0,451,3855,15455,80.0,45000000.0,5.3
117.0,11000.0,0,2348,24757,81.0,45000000.0,6.0
86.0,13.0,916,3423,16580,55.0,45000000.0,5.4
124.0,0.0,0,793,42621,531.0,45000000.0,6.8
134.0,38.0,0,24351,35140,409.0,45000000.0,6.4
100.0,23.0,0,3855,27648,148.0,45000000.0,4.9
220.0,0.0,652,15006,11388,183.0,57000000.0,5.8
212.0,0.0,915,21130,23996,161.0,50000000.0,7.1
128.0,2000.0,15000,2507,132423,349.0,45000000.0,7.2
106.0,208.0,0,6558,26551,273.0,45000000.0,6.0
160.0,0.0,0,26982,15697,182.0,45000000.0,6.0
114.0,611.0,0,949,36455,229.0,45000000.0,7.0
99.0,15.0,0,12166,48245,154.0,40000000.0,5.4
74.0,188.0,892,13917,17307,186.0,40000000.0,6.5
139.0,179.0,0,538,19114,115.0,45000000.0,6.4
103.0,170.0,68,2457,3803,41.0,45000000.0,4.9
101.0,32.0,17000,661,89568,142.0,45000000.0,6.3
91.0,11.0,0,3090,4377,66.0,65000000.0,1.7
130.0,0.0,89000,3133,452465,695.0,44500000.0,7.7
130.0,99.0,0,13357,213668,270.0,44000000.0,7.8
110.0,72.0,0,21554,96565,135.0,40000000.0,5.5
147.0,272.0,0,37076,154487,259.0,44000000.0,7.5
96.0,170.0,0,15662,117606,217.0,44000000.0,6.4
118.0,13.0,353,26907,13995,62.0,44000000.0,5.6
88.0,3.0,0,1178,90360,147.0,2600000.0,7.5
325.0,517.0,1000,14255,9830,189.0,44000000.0,6.8
102.0,235.0,0,2998,156225,502.0,50000000.0,6.8
110.0,118.0,11000,12876,28618,91.0,40000000.0,6.0
136.0,835.0,0,1801,73006,297.0,43000000.0,7.3
103.0,84.0,0,23864,34597,194.0,43000000.0,6.0
103.0,255.0,0,22383,85198,303.0,45000000.0,7.0
90.0,16.0,0,132,46158,403.0,43000000.0,5.1
154.0,521.0,0,14244,88844,142.0,42000000.0,6.8
99.0,23.0,0,1066,47364,75.0,44000000.0,6.5
93.0,165.0,16000,27834,117999,181.0,40000000.0,6.6
109.0,97.0,39000,19968,408302,345.0,42000000.0,7.2
124.0,50.0,11000,9255,203269,602.0,42000000.0,7.0
84.0,91.0,0,1817,140499,358.0,45000000.0,7.0
90.0,29.0,0,24534,106909,268.0,42000000.0,5.9
117.0,71.0,0,3841,20183,41.0,40000000.0,5.4
123.0,176.0,24000,4825,133177,380.0,43000000.0,6.6
251.0,311.0,0,2957,21554,192.0,31115000.0,7.0
105.0,153.0,17000,6727,74169,112.0,42000000.0,6.5
115.0,73.0,893,15571,30077,175.0,42000000.0,6.3
122.0,0.0,0,13716,11453,71.0,42000000.0,6.5
119.0,89.0,0,1651,63677,460.0,32000000.0,6.5
81.0,119.0,0,2134,119622,396.0,42000000.0,5.8
133.0,46.0,0,2371,74009,317.0,32000000.0,6.6
100.0,308.0,20000,15369,91151,283.0,42000000.0,5.4
120.0,17.0,748,33585,42547,265.0,42000000.0,6.1
104.0,5.0,0,7723,38203,290.0,42000000.0,4.0
122.0,487.0,10000,12076,248123,437.0,50000000.0,7.6
80.0,611.0,0,6229,149414,841.0,31000000.0,7.9
91.0,30.0,19000,3301,34203,169.0,40000000.0,5.3
112.0,133.0,50000,12239,247020,835.0,44000000.0,6.6
100.0,19.0,0,2056,22309,102.0,45000000.0,6.3
105.0,0.0,0,1342,24657,71.0,27000000.0,7.2
110.0,161.0,0,1954,187181,564.0,41000000.0,7.0
144.0,241.0,0,18761,137003,658.0,65000000.0,6.9
108.0,4.0,505,1134,29861,132.0,41000000.0,5.2
107.0,0.0,14000,17540,704766,2073.0,40000000.0,8.1
102.0,20.0,11000,362,125198,153.0,42000000.0,6.6
100.0,64.0,11000,2085,34809,125.0,41000000.0,6.2
126.0,80.0,0,2004,126907,235.0,8000000.0,7.2
138.0,737.0,63000,83012,358416,751.0,40000000.0,7.3
108.0,98.0,10000,18656,227824,273.0,40000000.0,6.7
105.0,78.0,0,2129,56646,336.0,70000000.0,6.4
108.0,0.0,12000,3660,340085,327.0,40000000.0,7.8
89.0,0.0,83000,32325,327367,918.0,40000000.0,6.4
129.0,456.0,101000,4585,220020,1360.0,40000000.0,4.1
84.0,0.0,681,22935,40227,188.0,38000000.0,4.1
149.0,541.0,0,31349,99558,236.0,40000000.0,7.4
94.0,189.0,0,7014,75152,288.0,40000000.0,5.8
121.0,532.0,58000,1261,203963,420.0,40000000.0,7.6
128.0,545.0,0,16751,71754,166.0,40000000.0,7.2
134.0,0.0,40000,2676,64989,279.0,40000000.0,7.8
120.0,21000.0,74000,10555,479453,696.0,40000000.0,7.7
129.0,42.0,12000,318,132048,203.0,40000000.0,6.4
89.0,119.0,1000,5855,93748,410.0,45000000.0,5.1
116.0,0.0,0,600,98535,734.0,40000000.0,5.5
118.0,0.0,0,3986,283480,263.0,40000000.0,7.4
107.0,164.0,14000,12556,85629,144.0,40000000.0,6.0
155.0,0.0,14000,42220,143835,654.0,40000000.0,7.5
123.0,0.0,13000,13321,79264,277.0,40000000.0,7.0
128.0,241.0,28000,16911,66511,200.0,40000000.0,7.5
139.0,333.0,0,36810,137891,696.0,40000000.0,7.3
109.0,101.0,55000,16179,97045,285.0,35000000.0,5.7
120.0,155.0,11000,24300,48806,263.0,40000000.0,7.3
121.0,278.0,54000,36010,130661,304.0,35000000.0,7.2
102.0,167.0,0,5178,28621,58.0,40000000.0,5.9
117.0,0.0,0,2144,113068,382.0,40000000.0,7.8
178.0,138.0,0,5074,110394,433.0,40000000.0,7.7
147.0,436.0,13000,3924,656640,1732.0,40000000.0,8.1
90.0,38.0,0,6775,127528,422.0,40000000.0,6.6
105.0,29.0,0,28928,166194,215.0,40000000.0,7.1
114.0,101.0,0,2842,109445,426.0,40000000.0,5.9
206.0,0.0,0,698,113472,442.0,40000000.0,8.0
99.0,14.0,663,19334,31968,82.0,40000000.0,4.6
123.0,563.0,2000,43917,87351,344.0,34000000.0,6.1
102.0,23.0,0,7009,146899,185.0,20000000.0,6.4
109.0,415.0,16000,2357,104481,189.0,40000000.0,6.0
82.0,160.0,0,303717,75345,290.0,40000000.0,5.2
142.0,14000.0,55000,16944,178118,355.0,40000000.0,7.6
106.0,212.0,0,2544,86902,411.0,40000000.0,6.4
114.0,89.0,12000,2091,147317,197.0,40000000.0,6.4
106.0,23.0,0,2325,35508,211.0,50000000.0,6.1
108.0,287.0,0,8610,77415,139.0,40000000.0,6.1
98.0,20.0,0,7039,52805,209.0,40000000.0,5.2
131.0,58.0,0,17152,104991,544.0,35000000.0,7.7
118.0,65.0,25000,13943,173848,203.0,40000000.0,7.3
113.0,174.0,29000,17152,210542,332.0,30000000.0,6.9
130.0,22000.0,49000,63986,844052,1100.0,40000000.0,8.5
116.0,51.0,12000,30571,114294,187.0,42000000.0,6.3
89.0,7.0,0,3361,20615,44.0,40000000.0,5.9
139.0,0.0,14000,848,236000,1043.0,40000000.0,7.8
130.0,46.0,0,1233,69457,271.0,30000000.0,6.7
107.0,190.0,17000,4243,171418,619.0,40000000.0,6.4
116.0,425.0,263,2179,7900,34.0,40000000.0,5.9
96.0,192.0,0,41293,147504,531.0,40000000.0,6.6
99.0,18.0,0,18693,114321,548.0,40000000.0,6.8
104.0,34.0,0,1274,87447,371.0,43000000.0,6.5
105.0,54.0,11000,9069,37398,110.0,25000000.0,6.6
101.0,10.0,3000,4298,54421,101.0,40000000.0,5.8
134.0,16000.0,16000,2281,25465,190.0,40000000.0,6.9
135.0,0.0,0,16762,46221,141.0,40000000.0,7.1
98.0,326.0,0,22318,89557,376.0,40000000.0,5.8
155.0,14000.0,0,37570,56509,227.0,36000000.0,7.2
106.0,323.0,694,519,17443,56.0,40000000.0,6.0
102.0,25.0,0,4324,92789,998.0,40000000.0,4.7
95.0,80.0,0,4634,49612,39.0,40000000.0,5.2
103.0,643.0,0,26938,20201,180.0,40000000.0,5.5
95.0,30.0,0,2787,81334,291.0,40000000.0,6.5
109.0,99.0,42000,390,192462,334.0,40000000.0,7.0
95.0,98.0,0,1070,30394,103.0,40000000.0,5.8
111.0,0.0,26000,4486,104119,518.0,40000000.0,6.2
123.0,541.0,0,12970,104564,587.0,40000000.0,6.5
140.0,0.0,0,3044,68159,209.0,38000000.0,7.2
94.0,52.0,0,1488,84382,158.0,40000000.0,5.1
94.0,0.0,390,1238,10132,130.0,60000000.0,4.7
92.0,77.0,20000,3074,83788,227.0,40000000.0,5.9
102.0,6.0,445,2913,29968,117.0,40000000.0,5.8
123.0,75.0,16000,23920,95860,660.0,40000000.0,7.2
104.0,101.0,0,1827,36223,208.0,30000000.0,6.2
102.0,65.0,702,3239,50199,101.0,40000000.0,5.7
136.0,3000.0,24000,28927,136093,416.0,40000000.0,6.1
93.0,85.0,0,2711,18723,146.0,25000000.0,6.0
129.0,335.0,39000,15595,81298,341.0,40000000.0,6.9
107.0,50.0,0,621,58871,156.0,40000000.0,6.5
117.0,260.0,0,3969,35834,284.0,40000000.0,5.0
116.0,18.0,470,3753,25346,167.0,40000000.0,5.7
135.0,0.0,3000,5917,41685,754.0,40000000.0,7.0
107.0,55.0,394,4565,12093,188.0,40000000.0,5.1
90.0,39.0,279,1335,10446,105.0,40000000.0,5.3
99.0,287.0,0,10469,26051,164.0,40000000.0,4.4
104.0,0.0,299,2888,12856,291.0,40000000.0,4.7
115.0,56.0,0,77823,84357,252.0,35000000.0,6.7
119.0,7.0,8000,29484,70292,274.0,40000000.0,6.7
99.0,81.0,0,960,37412,178.0,40000000.0,5.7
112.0,17000.0,0,23737,67797,223.0,500000.0,7.4
128.0,545.0,680,3126,13830,61.0,40000000.0,6.1
112.0,118.0,15000,3432,76498,203.0,40000000.0,6.4
86.0,7.0,0,14275,11156,67.0,40000000.0,6.2
108.0,105.0,416,34377,21319,166.0,60000000.0,6.2
128.0,34.0,0,3821,11232,106.0,60000000.0,5.9
84.0,33.0,0,5039,23747,207.0,40000000.0,4.0
111.0,17.0,309,17877,16741,60.0,40000000.0,6.2
131.0,719.0,0,18913,49874,450.0,45000000.0,4.6
123.0,0.0,0,7243,79892,619.0,40000000.0,6.4
101.0,58.0,555,14008,14226,60.0,40000000.0,5.9
102.0,19.0,604,14463,27305,284.0,40000000.0,5.1
114.0,171.0,54000,7099,145270,322.0,45000000.0,7.6
107.0,124.0,754,3374,8692,126.0,51000000.0,4.2
87.0,0.0,15000,24770,139114,245.0,40000000.0,7.8
103.0,65.0,835,12566,19364,128.0,40000000.0,5.8
99.0,0.0,630,2125,17365,66.0,40000000.0,5.9
122.0,0.0,39000,809,534262,1314.0,77000000.0,8.4
91.0,29.0,849,3974,17722,111.0,30000000.0,4.8
103.0,14.0,0,3639,43442,146.0,60000000.0,6.2
107.0,42.0,0,1702,15231,66.0,40000000.0,6.5
106.0,22.0,579,4327,10413,111.0,40000000.0,6.3
101.0,37.0,612,4262,17309,388.0,42000000.0,3.3
109.0,80.0,0,20503,35990,157.0,40000000.0,5.9
89.0,0.0,0,3096,46205,147.0,40000000.0,5.8
119.0,5.0,328,1883,2933,70.0,36000000.0,4.7
83.0,7.0,401,4024,24216,162.0,24000000.0,4.1
108.0,22.0,10000,14127,121432,310.0,33000000.0,6.8
102.0,39.0,892,2664,19986,207.0,40000000.0,6.2
93.0,18.0,158,4123,4821,82.0,40000000.0,4.5
84.0,8.0,565,1149,15130,98.0,40000000.0,5.8
107.0,0.0,15000,11623,190132,801.0,26000000.0,7.3
91.0,48.0,0,222,30842,93.0,40000000.0,5.9
94.0,0.0,211,2449,2458,26.0,40000000.0,4.4
115.0,180.0,0,1686,28429,110.0,40000000.0,5.8
93.0,13.0,823,15638,20201,187.0,40000000.0,5.1
105.0,154.0,0,2288,186982,491.0,20000000.0,6.9
107.0,34.0,12000,13821,54650,223.0,20000000.0,6.2
101.0,47.0,0,504,22010,90.0,25000000.0,6.9
111.0,0.0,0,2612,65474,211.0,30000000.0,7.3
113.0,31.0,0,6267,22897,61.0,40000000.0,7.1
112.0,44.0,265,2115,3322,32.0,25000000.0,6.0
126.0,584.0,58000,12286,181472,514.0,39200000.0,7.0
90.0,10.0,0,3243,15790,40.0,25000000.0,6.8
98.0,295.0,15000,2630,136580,545.0,23000000.0,7.6
159.0,50.0,21000,554,62756,410.0,18026148.0,8.4
107.0,124.0,13000,568,114925,234.0,39000000.0,7.1
87.0,13000.0,25000,4774,73886,165.0,39000000.0,7.0
119.0,0.0,14000,2853,242599,1594.0,40000000.0,8.0
110.0,534.0,177,2972,5917,50.0,39000000.0,5.3
125.0,44.0,0,2329,49934,224.0,39000000.0,4.9
113.0,88.0,12000,36009,46480,115.0,40000000.0,6.4
108.0,72.0,0,4251,83786,392.0,38000000.0,6.1
96.0,126.0,9000,22436,163665,169.0,38000000.0,6.5
93.0,36.0,478,2176,17810,73.0,39000000.0,5.7
100.0,0.0,478,18291,44885,107.0,38000000.0,5.1
118.0,18.0,0,6427,60504,249.0,35000000.0,6.6
122.0,0.0,13000,943,24557,111.0,38600000.0,6.5
120.0,508.0,33000,36062,95367,260.0,38000000.0,6.9
88.0,0.0,0,196,2169,18.0,40000000.0,6.4
146.0,278.0,0,20516,76016,265.0,38000000.0,7.6
115.0,150.0,0,3770,30667,234.0,38000000.0,5.6
123.0,7.0,989,2912,44168,216.0,35000000.0,6.2
94.0,99.0,8000,3552,23473,123.0,30000000.0,4.4
102.0,43.0,689,1440,19686,180.0,38000000.0,5.6
98.0,11.0,168,2765,8433,85.0,38000000.0,5.5
133.0,2000.0,0,42344,137722,638.0,38000000.0,6.7
118.0,150.0,352,24547,14066,75.0,38000000.0,6.1
105.0,65.0,0,1265,34592,191.0,57000000.0,6.2
109.0,304.0,12000,3277,86955,275.0,10000000.0,7.3
129.0,0.0,911,16237,17859,89.0,38000000.0,6.6
109.0,0.0,23000,1757,258078,911.0,15000000.0,8.2
127.0,123.0,39000,17551,125305,343.0,38000000.0,6.4
118.0,11.0,389,74,9740,81.0,37000000.0,6.4
110.0,49.0,474,2120,4757,67.0,38000000.0,5.2
90.0,27.0,0,15494,52908,102.0,55000000.0,6.5
144.0,0.0,27000,427,105144,405.0,32000000.0,7.1
97.0,2.0,366,4900,6691,28.0,38000000.0,4.8
130.0,39.0,0,5162,16673,45.0,40000000.0,7.3
112.0,5.0,14000,19974,55617,266.0,38000000.0,5.2
133.0,0.0,70000,15106,146708,362.0,35000000.0,7.7
150.0,0.0,29000,14296,280228,420.0,37000000.0,7.6
110.0,52.0,14000,13396,57266,89.0,40000000.0,5.7
96.0,1000.0,0,36093,248468,545.0,37000000.0,7.0
96.0,3.0,0,18178,28109,110.0,37000000.0,6.0
123.0,2000.0,83000,37206,312629,475.0,38000000.0,8.1
188.0,0.0,13000,1906,241030,1437.0,37000000.0,8.0
107.0,0.0,0,14483,75347,176.0,37000000.0,5.6
110.0,11.0,15000,4882,39440,83.0,38000000.0,6.1
113.0,188.0,0,14209,17948,86.0,37000000.0,6.9
122.0,308.0,19000,44060,348007,1535.0,37000000.0,5.2
116.0,415.0,0,20970,98899,394.0,36000000.0,7.0
93.0,10.0,0,2986,60572,144.0,65000000.0,6.3
118.0,43.0,35000,3425,316671,301.0,37000000.0,7.0
115.0,35.0,240,599,4387,21.0,29500000.0,5.3
93.0,84.0,0,1874,38399,218.0,36000000.0,6.9
121.0,883.0,0,762,48636,214.0,36000000.0,6.2
101.0,38.0,12000,1272,139184,243.0,36000000.0,6.4
107.0,188.0,0,13904,6069,33.0,36000000.0,6.4
124.0,287.0,852,10838,31113,212.0,34000000.0,5.7
109.0,473.0,0,16611,38348,135.0,36000000.0,6.1
105.0,488.0,11000,44037,39778,172.0,37000000.0,5.4
130.0,0.0,591,3968,8531,57.0,36000000.0,6.7
127.0,96.0,846,2393,12375,194.0,36000000.0,6.8
114.0,101.0,23000,19904,75864,197.0,37000000.0,6.0
106.0,487.0,17000,1942,220591,641.0,36000000.0,7.8
95.0,31.0,133,2928,1977,64.0,36000000.0,5.3
81.0,16.0,279,2268,8860,45.0,37000000.0,4.5
95.0,0.0,638,4537,15046,80.0,35200000.0,5.4
108.0,480.0,24000,17623,583341,626.0,35000000.0,7.8
105.0,25.0,12000,615,21912,45.0,36000000.0,7.2
95.0,116.0,0,47203,181225,784.0,33000000.0,6.6
126.0,13000.0,12000,2725,269033,817.0,35000000.0,7.6
102.0,596.0,2000,3497,3865,53.0,36000000.0,5.9
121.0,503.0,0,1446,128010,136.0,35000000.0,6.7
129.0,102.0,38000,3389,223127,420.0,29000000.0,7.7
88.0,0.0,0,4499,84325,205.0,35000000.0,5.4
106.0,91.0,31000,18669,353442,387.0,35000000.0,6.9
110.0,1000.0,36000,25964,240962,724.0,38000000.0,7.7
109.0,64.0,0,23923,286178,631.0,35000000.0,6.8
143.0,338.0,0,16007,63330,405.0,35000000.0,6.4
120.0,91.0,17000,5826,97664,232.0,35000000.0,5.7
128.0,17000.0,0,24006,127503,261.0,35000000.0,7.3
123.0,126.0,0,25661,191470,278.0,35000000.0,6.8
129.0,0.0,25000,1450,94241,309.0,35000000.0,6.3
105.0,8.0,919,2689,33887,160.0,35000000.0,5.9
162.0,333.0,0,15912,142067,457.0,27000000.0,7.4
138.0,161.0,11000,19129,414219,625.0,35000000.0,8.3
100.0,31.0,0,2968,61321,217.0,35000000.0,6.2
90.0,0.0,0,23504,32416,138.0,35000000.0,6.3
108.0,79.0,0,1715,61018,140.0,35000000.0,5.8
101.0,0.0,10000,42918,149285,668.0,1800000.0,7.5
109.0,763.0,0,2474,79877,677.0,33000000.0,6.3
132.0,130.0,0,29265,125219,244.0,35000000.0,6.4
123.0,130.0,0,2259,20827,136.0,35000000.0,7.2
87.0,14.0,0,16571,53786,211.0,34000000.0,6.3
109.0,19.0,0,4231,32370,196.0,35000000.0,6.9
109.0,87.0,41000,20956,270228,194.0,35000000.0,6.6
92.0,89.0,0,17860,28041,111.0,35000000.0,6.0
125.0,102.0,39000,19809,117719,306.0,35000000.0,7.5
202.0,0.0,0,20143,63923,156.0,33000000.0,7.7
134.0,0.0,18000,1050,104005,248.0,35000000.0,6.2
88.0,12.0,0,53370,31191,120.0,35000000.0,5.4
92.0,148.0,0,2184,119974,169.0,35000000.0,6.6
91.0,42.0,913,52566,32157,119.0,35000000.0,5.3
75.0,221.0,0,13125,40651,209.0,33000000.0,5.6
98.0,30.0,0,4879,25883,262.0,30000000.0,5.9
147.0,179.0,0,56014,225122,234.0,35000000.0,7.8
100.0,545.0,0,17902,198701,1138.0,33000000.0,6.7
120.0,365.0,11000,3876,105446,321.0,10700000.0,7.4
104.0,1000.0,0,41701,84131,400.0,35000000.0,6.2
103.0,212.0,0,16249,107772,398.0,35000000.0,5.4
109.0,487.0,52000,34011,304318,463.0,40000000.0,6.7
104.0,16.0,0,3356,40654,97.0,35000000.0,5.3
112.0,42.0,13000,2371,48019,153.0,35000000.0,5.9
95.0,19.0,0,2643,30771,164.0,50000000.0,4.8
102.0,133.0,0,5443,53115,282.0,35000000.0,3.8
150.0,2000.0,21000,1075,497946,761.0,35000000.0,8.5
101.0,308.0,0,966,8143,203.0,30000000.0,6.8
108.0,174.0,0,2178,94456,576.0,30000000.0,5.3
98.0,0.0,12000,28027,168314,903.0,27000000.0,7.3
137.0,16000.0,16000,36258,102728,279.0,35000000.0,6.6
112.0,192.0,5000,3185,86205,232.0,35000000.0,6.2
101.0,48.0,0,3001,43991,695.0,35000000.0,5.2
103.0,81.0,0,4722,105478,291.0,35000000.0,6.2
101.0,40.0,0,3612,40964,245.0,35000000.0,6.2
112.0,37.0,0,5709,48621,239.0,35000000.0,6.6
111.0,24.0,12000,2603,38017,247.0,20000000.0,6.4
102.0,0.0,0,3592,54346,358.0,35000000.0,6.2
101.0,357.0,11000,2471,28257,151.0,35000000.0,5.1
155.0,16000.0,0,19689,31751,216.0,30000000.0,6.6
93.0,8.0,0,24154,16193,57.0,19000000.0,6.1
109.0,24.0,0,855,19230,59.0,35000000.0,6.1
140.0,0.0,949,1394,17124,68.0,35000000.0,6.6
108.0,251.0,0,2351,78256,492.0,30000000.0,5.9
96.0,13.0,0,17292,47800,244.0,35000000.0,6.3
123.0,15.0,23000,13371,44788,138.0,35000000.0,7.1
106.0,309.0,13000,561,65044,173.0,35000000.0,5.0
76.0,2.0,538,1908,15788,80.0,35000000.0,5.6
107.0,161.0,0,22974,54643,335.0,55000000.0,7.4
82.0,82.0,0,3266,52052,173.0,35000000.0,4.5
109.0,90.0,0,2073,63548,134.0,35000000.0,6.2
99.0,0.0,0,2535,26126,325.0,35000000.0,5.0
91.0,192.0,20000,24669,95274,178.0,35000000.0,6.5
87.0,98.0,0,1679,34948,118.0,35000000.0,5.1
125.0,159.0,0,3142,28130,215.0,35000000.0,6.5
118.0,138.0,17000,28479,90046,141.0,35000000.0,6.2
98.0,12.0,0,9330,51842,173.0,31000000.0,6.3
92.0,16.0,0,6327,12399,84.0,35000000.0,3.8
93.0,0.0,0,1361,11482,82.0,30000000.0,5.2
116.0,170.0,0,14744,23351,178.0,27000000.0,6.0
92.0,0.0,0,32875,41170,298.0,35000000.0,6.2
115.0,468.0,452,1290,4795,39.0,35000000.0,5.7
120.0,52.0,0,1082,55630,200.0,35000000.0,6.7
111.0,529.0,0,19805,28542,208.0,35000000.0,6.8
94.0,10.0,433,1668,12077,162.0,35000000.0,6.0
100.0,212.0,0,5890,44931,100.0,35000000.0,7.3
101.0,57.0,0,1947,31918,142.0,35000000.0,5.5
139.0,0.0,39000,13021,136367,975.0,32000000.0,6.7
91.0,85.0,471,1352,11512,141.0,35000000.0,4.8
109.0,453.0,10000,1458,47498,212.0,35000000.0,5.7
102.0,241.0,704,14165,14962,204.0,38000000.0,5.1
103.0,189.0,0,6563,48999,280.0,35000000.0,6.0
83.0,12.0,494,5022,15015,113.0,35000000.0,4.2
123.0,0.0,24000,23031,77394,195.0,35000000.0,7.4
101.0,31.0,0,1993,2189,31.0,35000000.0,4.6
117.0,0.0,9000,3611,70698,196.0,35000000.0,6.9
114.0,503.0,892,4334,10410,71.0,35000000.0,6.9
330.0,138.0,6000,3227,23181,129.0,35000000.0,8.0
121.0,55.0,561,3125,11747,99.0,35000000.0,6.4
114.0,0.0,675,1005,28584,232.0,35000000.0,6.3
156.0,278.0,0,1573,9852,55.0,35000000.0,8.4
148.0,0.0,633,5,11101,159.0,35000000.0,6.8
93.0,18.0,0,5377,28848,76.0,32000000.0,5.7
113.0,47.0,38000,1783,310903,524.0,34000000.0,6.8
91.0,31.0,0,1564,23072,89.0,35000000.0,5.4
139.0,17000.0,0,1068,36267,150.0,30000000.0,7.2
96.0,0.0,23000,24640,190990,915.0,35000000.0,7.3
102.0,3.0,120,1274,8367,94.0,34000000.0,5.2
96.0,165.0,0,14978,36914,86.0,35000000.0,5.5
101.0,6000.0,0,13,85589,144.0,34000000.0,7.7
128.0,88.0,23000,3386,50041,116.0,34000000.0,7.1
109.0,7.0,1000,52621,45497,260.0,34000000.0,5.3
114.0,46.0,314,1778,3740,61.0,34000000.0,5.6
105.0,125.0,0,23122,23916,50.0,35000000.0,5.7
141.0,56.0,13000,301,21223,108.0,35000000.0,7.1
195.0,631.0,0,2291,16255,127.0,35000000.0,7.5
138.0,0.0,0,14619,181879,319.0,40000000.0,7.6
101.0,43.0,742,5942,27580,232.0,33000000.0,5.5
99.0,67.0,1000,1790,66941,148.0,30000000.0,5.1
85.0,0.0,0,369,4265,16.0,34000000.0,6.3
89.0,21.0,0,843,49312,211.0,30000000.0,4.9
99.0,35.0,19000,4863,45394,72.0,33000000.0,6.5
105.0,160.0,4000,2604,115649,1033.0,33000000.0,5.6
97.0,10.0,463,18688,22220,181.0,33000000.0,5.3
140.0,36.0,4000,2114,124242,622.0,33000000.0,6.5
118.0,41.0,0,2859,50919,114.0,10000000.0,6.8
94.0,132.0,12000,27759,83097,134.0,30000000.0,6.5
124.0,179.0,783,13093,24826,175.0,38000000.0,6.0
134.0,37.0,14000,13649,681857,647.0,32500000.0,8.4
113.0,197.0,0,391,62770,396.0,30000000.0,6.0
124.0,335.0,15000,14504,189812,370.0,32000000.0,7.6
97.0,4000.0,21000,43354,147597,395.0,33000000.0,6.9
123.0,226.0,0,5975,63839,118.0,32000000.0,6.4
99.0,32.0,0,2916,20219,100.0,35000000.0,5.1
101.0,503.0,11000,18734,61396,159.0,32000000.0,7.0
92.0,100.0,0,1729,65551,441.0,32000000.0,5.7
131.0,176.0,27000,3229,218711,485.0,32500000.0,6.8
107.0,133.0,97000,38751,310540,669.0,32000000.0,6.7
103.0,9.0,0,3004,54390,398.0,29000000.0,6.2
129.0,88.0,0,36069,89424,224.0,32000000.0,7.2
107.0,34.0,0,31529,46961,132.0,20000000.0,6.2
89.0,16.0,0,74181,37493,108.0,35000000.0,5.6
113.0,14.0,0,3500,19671,47.0,32000000.0,4.4
93.0,0.0,56000,16034,379462,571.0,32000000.0,7.5
120.0,155.0,0,2054,38949,112.0,32000000.0,7.1
98.0,541.0,10000,10938,164608,383.0,32000000.0,6.4
105.0,0.0,5000,1843,11347,28.0,33000000.0,7.1
142.0,14000.0,2000,20201,25193,217.0,35000000.0,5.9
98.0,61.0,0,1400,10018,108.0,32000000.0,6.9
96.0,0.0,0,12754,186606,1125.0,32000000.0,7.5
87.0,255.0,0,29050,156267,340.0,32000000.0,6.3
107.0,0.0,0,29743,69197,216.0,32000000.0,6.4
90.0,29.0,702,961,18771,102.0,28000000.0,5.9
121.0,17000.0,0,13040,53028,382.0,55000000.0,6.8
119.0,238.0,12000,2925,87768,187.0,32000000.0,6.3
107.0,26.0,0,3274,21506,364.0,35000000.0,3.6
110.0,278.0,350,3864,5176,30.0,30000000.0,5.3
100.0,35.0,13000,32094,60596,158.0,30000000.0,5.9
75.0,10.0,643,7394,5600,49.0,32000000.0,6.9
132.0,0.0,625,16878,8039,161.0,32000000.0,6.9
105.0,0.0,559,2355,21481,175.0,32000000.0,6.1
93.0,0.0,290,1073,3088,31.0,32000000.0,5.7
289.0,0.0,19000,25313,450676,983.0,31500000.0,8.5
102.0,8.0,0,2961,50523,113.0,32000000.0,6.3
143.0,65.0,0,2223,30230,154.0,6500000.0,7.3
113.0,34.0,0,10910,17319,100.0,31500000.0,6.3
161.0,521.0,0,12518,52339,200.0,31000000.0,7.2
138.0,0.0,64000,20952,264047,491.0,31000000.0,7.3
126.0,43.0,0,1008,69534,294.0,34000000.0,6.3
99.0,0.0,149000,15082,475518,644.0,25000000.0,8.1
101.0,96.0,0,13811,30339,268.0,31000000.0,6.9
103.0,155.0,0,1440,50389,136.0,31000000.0,6.3
118.0,40.0,0,4045,81866,510.0,31000000.0,7.3
99.0,0.0,28000,40312,66123,219.0,31000000.0,6.1
105.0,188.0,0,3439,62986,150.0,30250000.0,6.9
113.0,252.0,0,813,172080,1017.0,45000000.0,7.2
93.0,221.0,0,26760,161858,289.0,34200000.0,6.4
108.0,6.0,0,7872,200260,431.0,30000000.0,6.4
74.0,487.0,0,19046,623757,391.0,30000000.0,8.3
116.0,101.0,0,20966,260981,373.0,25000000.0,7.2
104.0,23.0,32000,18322,145852,164.0,30000000.0,6.8
106.0,12.0,0,17560,14281,64.0,31000000.0,6.5
120.0,132.0,0,54877,160776,402.0,30000000.0,7.8
135.0,323.0,0,2575,143696,241.0,30000000.0,7.6
132.0,304.0,41000,20035,87665,323.0,30000000.0,7.2
