duration,director_fb_likes,movie_fb_likes,cast_total_fb_likes,num_voted_users,num_user_for_reviews,budget,imdb_score
105.0,29.0,617.0,1132.0,32224,62.0,68000000.0,5.6
125.0,3000.0,30000.0,30010.0,117739,229.0,68000000.0,6.4
141.0,448.0,29000.0,1829.0,52496,172.0,70000000.0,7.2
111.0,101.0,10000.0,3393.0,103230,143.0,36000000.0,5.9
117.0,44.0,12000.0,3524.0,27481,113.0,80000000.0,6.8
105.0,335.0,98000.0,8281.0,128629,348.0,69000000.0,5.9
169.0,14000.0,22000.0,44998.0,881236,2277.0,70000000.0,8.6
132.0,76.0,32000.0,7081.0,136954,346.0,66000000.0,6.5
103.0,77.0,3000.0,5437.0,328159,467.0,59000000.0,7.6
136.0,759.0,4000.0,12194.0,75573,662.0,68000000.0,5.5
150.0,14000.0,71000.0,25517.0,197412,720.0,65000000.0,7.4
140.0,2000.0,5000.0,17171.0,208817,296.0,62000000.0,7.6
104.0,54.0,1000.0,5265.0,34561,116.0,60000000.0,5.5
95.0,480.0,25000.0,23018.0,272789,285.0,65000000.0,6.6
137.0,11000.0,35000.0,2938.0,103589,351.0,65000000.0,7.2
99.0,119.0,59000.0,1375.0,213863,310.0,65000000.0,6.4
118.0,87.0,16000.0,4796.0,24735,213.0,65000000.0,5.2
105.0,43.0,23000.0,11943.0,149337,221.0,50100000.0,6.6
103.0,368.0,18000.0,29808.0,147641,238.0,65000000.0,6.3
96.0,545.0,32000.0,17913.0,104831,423.0,65000000.0,5.4
121.0,212.0,4000.0,1531.0,60508,285.0,65000000.0,6.7
135.0,138.0,892.0,1013.0,49300,265.0,65000000.0,6.2
151.0,21000.0,48000.0,13209.0,1347461,2968.0,63000000.0,8.8
92.0,72.0,15000.0,3165.0,65709,194.0,65000000.0,5.1
102.0,436.0,32000.0,49433.0,111102,239.0,65000000.0,6.5
133.0,521.0,295.0,16710.0,17025,290.0,64000000.0,5.1
121.0,175.0,40000.0,2131.0,134625,265.0,55000000.0,7.1
147.0,670.0,26000.0,253.0,190490,482.0,50000000.0,7.5
127.0,14000.0,19000.0,2129.0,613473,895.0,63000000.0,8.1
187.0,16000.0,114000.0,49912.0,272839,1018.0,44000000.0,7.9
115.0,64.0,11000.0,4811.0,116681,320.0,60000000.0,7.1
81.0,10.0,912.0,2252.0,63912,251.0,150000000.0,5.8
149.0,21000.0,146000.0,4348.0,569841,1127.0,61000000.0,8.1
116.0,165.0,885.0,2321.0,42705,274.0,95000000.0,6.3
103.0,608.0,18000.0,3698.0,667983,877.0,60000000.0,8.1
92.0,41.0,886.0,4050.0,49486,116.0,60000000.0,5.5
109.0,175.0,22000.0,20148.0,156898,172.0,61000000.0,6.7
94.0,163.0,781.0,20348.0,42737,128.0,60000000.0,5.4
132.0,47.0,24000.0,2517.0,138246,360.0,61000000.0,6.4
140.0,708.0,26000.0,20440.0,63493,302.0,60000000.0,5.7
111.0,124.0,32000.0,24928.0,238916,328.0,58000000.0,7.1
130.0,188.0,38000.0,16385.0,226570,448.0,60000000.0,7.0
89.0,18.0,858.0,1233.0,23476,181.0,60000000.0,4.4
100.0,253.0,10000.0,647.0,143121,279.0,60000000.0,7.7
146.0,12000.0,14000.0,20454.0,266310,690.0,70000000.0,7.7
98.0,48.0,747.0,24664.0,14888,83.0,50000000.0,4.4
115.0,234.0,1000.0,4713.0,23302,181.0,60000000.0,6.5
92.0,28.0,12000.0,13597.0,72287,176.0,60000000.0,7.0
124.0,50.0,829.0,3653.0,11370,54.0,60000000.0,6.1
98.0,11.0,797.0,2018.0,61966,207.0,60000000.0,5.3
92.0,14.0,1000.0,2318.0,35918,126.0,60000000.0,5.4
124.0,737.0,24000.0,75793.0,75329,256.0,60000000.0,6.6
99.0,24.0,28000.0,20276.0,69484,323.0,60000000.0,5.9
96.0,7.0,11000.0,3151.0,40883,122.0,60000000.0,6.8
100.0,97.0,64000.0,22128.0,246698,471.0,60000000.0,7.8
115.0,11.0,621.0,4305.0,51252,156.0,45000000.0,5.0
113.0,181.0,40000.0,34738.0,173530,264.0,60000000.0,6.7
134.0,16000.0,23000.0,24458.0,124222,259.0,60000000.0,7.4
94.0,80.0,448.0,2151.0,10883,73.0,65000000.0,4.9
107.0,69.0,690.0,1352.0,42144,213.0,60000000.0,6.1
111.0,39.0,11000.0,17871.0,47954,150.0,30000000.0,6.8
96.0,11000.0,846.0,22889.0,69319,138.0,60000000.0,5.9
152.0,488.0,15000.0,36897.0,207287,822.0,60000000.0,7.9
86.0,25.0,470.0,14918.0,27517,74.0,60000000.0,5.0
87.0,124.0,20000.0,1417.0,97089,233.0,60000000.0,5.7
130.0,545.0,10000.0,2525.0,120416,857.0,60000000.0,6.7
140.0,23.0,2000.0,12634.0,35565,247.0,60000000.0,6.6
91.0,394.0,589.0,1262.0,14596,282.0,65000000.0,4.8
118.0,167.0,17000.0,22447.0,41288,126.0,60000000.0,6.2
130.0,91.0,44000.0,10247.0,107028,457.0,60000000.0,6.0
90.0,48.0,791.0,1865.0,31640,109.0,60000000.0,4.9
122.0,2000.0,641.0,15275.0,35599,195.0,55000000.0,6.1
103.0,436.0,2000.0,20881.0,53864,290.0,60000000.0,4.8
107.0,192.0,12000.0,42683.0,47320,188.0,60000000.0,5.5
119.0,3.0,426.0,1026.0,1212,9.0,68005000.0,6.0
108.0,84.0,117000.0,18239.0,479047,1058.0,58000000.0,8.1
114.0,65.0,296.0,2367.0,16260,88.0,60000000.0,4.9
133.0,16000.0,112000.0,16277.0,325264,916.0,58800000.0,7.3
103.0,11.0,35000.0,5497.0,47968,154.0,58000000.0,6.4
90.0,32.0,500.0,6299.0,15517,85.0,60000000.0,3.6
87.0,10.0,2000.0,14574.0,92106,171.0,63000000.0,5.7
125.0,189.0,22000.0,5081.0,159931,281.0,58000000.0,6.3
97.0,545.0,19000.0,16098.0,131447,410.0,60000000.0,5.9
136.0,138.0,11000.0,45271.0,259519,431.0,57000000.0,7.5
116.0,51.0,12000.0,16484.0,70681,198.0,70000000.0,5.6
97.0,420.0,782.0,9814.0,38298,147.0,58000000.0,6.3
96.0,83.0,18000.0,16121.0,87745,331.0,57000000.0,4.3
95.0,293.0,960.0,3155.0,86556,99.0,54000000.0,5.6
92.0,39.0,5000.0,4518.0,56168,103.0,55000000.0,5.4
134.0,521.0,65000.0,16281.0,323353,527.0,55000000.0,7.9
132.0,845.0,56000.0,37605.0,229574,436.0,55000000.0,7.2
117.0,125.0,32000.0,11036.0,338383,611.0,55000000.0,8.0
111.0,16000.0,13000.0,3983.0,735784,2105.0,30000000.0,8.1
94.0,70.0,14000.0,2820.0,67191,108.0,55000000.0,6.0
95.0,17.0,30000.0,3697.0,49207,174.0,55000000.0,7.2
102.0,82.0,15000.0,2488.0,104066,207.0,68000000.0,5.7
141.0,16000.0,14000.0,12840.0,199056,387.0,55000000.0,7.8
107.0,99.0,1000.0,31014.0,40346,95.0,50000000.0,5.6
280.0,33.0,953.0,1671.0,13215,497.0,56000000.0,6.3
107.0,11.0,610.0,3742.0,10417,39.0,55000000.0,5.6
119.0,33.0,10000.0,6089.0,24285,110.0,50000000.0,6.4
95.0,906.0,437.0,2260.0,11148,229.0,57000000.0,4.2
119.0,59.0,19000.0,4315.0,61680,222.0,55000000.0,6.4
96.0,13.0,448.0,15803.0,19706,142.0,55000000.0,5.3
123.0,125.0,26000.0,14727.0,232710,599.0,55000000.0,7.7
92.0,394.0,10000.0,25418.0,39247,131.0,55000000.0,5.7
121.0,102.0,2000.0,286.0,41620,418.0,54000000.0,2.4
127.0,1000.0,10000.0,2601.0,224013,2319.0,52500000.0,7.6
89.0,17.0,361.0,13390.0,21283,190.0,53000000.0,5.5
123.0,108.0,44000.0,63769.0,115216,289.0,53000000.0,7.0
118.0,473.0,21000.0,22517.0,217480,429.0,50000000.0,7.4
172.0,438.0,853.0,2397.0,6082,207.0,55000000.0,5.9
124.0,161.0,672.0,26334.0,18310,63.0,55000000.0,5.9
141.0,14000.0,15000.0,48153.0,525801,667.0,52000000.0,8.0
108.0,58.0,10000.0,26002.0,145974,611.0,52000000.0,6.3
118.0,71.0,13000.0,28045.0,136680,149.0,52000000.0,6.4
178.0,17000.0,11000.0,24183.0,333542,533.0,52000000.0,8.2
104.0,13.0,846.0,2422.0,42324,180.0,52000000.0,5.5
90.0,176.0,605.0,2055.0,21396,155.0,51000000.0,5.6
130.0,129.0,13000.0,64040.0,220758,919.0,50000000.0,4.6
106.0,53.0,36000.0,14607.0,200035,407.0,50200000.0,7.1
112.0,3000.0,74000.0,21773.0,471644,623.0,50000000.0,7.0
139.0,274.0,11000.0,1474.0,224671,470.0,50000000.0,7.7
143.0,285.0,41000.0,28176.0,131227,346.0,50000000.0,6.3
112.0,14000.0,37000.0,3388.0,287822,849.0,50000000.0,7.1
112.0,97.0,24000.0,19428.0,258186,322.0,50000000.0,7.1
123.0,277.0,11000.0,25697.0,239752,406.0,60000000.0,7.6
107.0,43.0,10000.0,14569.0,33354,110.0,50000000.0,6.6
96.0,51.0,13000.0,10886.0,54010,130.0,50000000.0,6.1
